id,name,type,cmc,year,id_white,id_blue,id_black,id_red,id_green,standard_legal,commander_legal,modern_legal,pioneer_legal,legacy_legal,pauper_legal,reserved,reprint,rarity,edhrec_rank,power,toughness
d709742c-82a2-457e-9991-85e98d78029d,"Huatli, the Sun's Heart",Legendary Planeswalker — Huatli,3.0,2019,True,False,False,False,True,True,True,True,True,True,False,False,False,uncommon,4847.0,-1,-1
3f86d035-a86d-4c2a-a19d-3b90e0f9ff0f,Labyrinth Champion,Creature — Human Warrior,4.0,2013,False,False,False,True,False,False,True,True,True,True,False,False,False,rare,8189.0,2,2
b8eb55cc-ddde-4f15-9262-b9aee28059d3,Jhovall Queen,Creature — Cat Rebel,6.0,1999,True,False,False,False,False,False,True,False,False,True,False,False,False,rare,14057.0,4,7
a6522f01-ae7a-467e-9a05-530a5ccd304d,Inevitable End,Enchantment — Aura,3.0,2020,False,False,True,False,False,True,True,True,True,True,False,False,False,uncommon,11800.0,-1,-1
7e876938-1b8e-44cf-ade2-a42f8acdf24c,Clockwork Vorrac,Artifact Creature — Boar Beast,5.0,2003,False,False,False,False,False,False,True,True,False,True,False,False,False,uncommon,14556.0,0,0
64e0f9db-fd82-44d0-9d98-12275e2f05e8,Hunter's Prowess,Sorcery,5.0,2017,False,False,False,False,True,False,True,True,True,True,False,False,True,rare,2469.0,-1,-1
04f9c2cc-2516-43d5-a7dc-27509f402077,Ephemeral Shields,Instant,2.0,2014,True,False,False,False,False,False,True,True,True,True,True,False,False,common,6696.0,-1,-1
849adb29-61ad-4307-98b9-61e33aec6500,Presence of the Master,Enchantment,4.0,1998,True,False,False,False,False,False,True,False,False,True,False,False,True,uncommon,15341.0,-1,-1
d7b5231b-aed9-4b88-aba5-43e57a705dc5,Gift of Granite,Enchantment — Aura,1.0,2007,True,False,False,False,False,False,True,True,False,True,True,False,False,common,15062.0,-1,-1
5903aac6-171c-48b7-984a-f074c176d179,Bident of Thassa,Legendary Enchantment Artifact,4.0,2018,False,True,False,False,False,False,True,True,True,True,False,False,True,rare,288.0,-1,-1
ac79d8f6-7c36-4eb9-8bda-3b813c634399,"Liliana, Death Wielder",Legendary Planeswalker — Liliana,7.0,2017,False,False,True,False,False,False,True,True,True,True,False,False,False,mythic,4387.0,-1,-1
487e843f-b710-452c-93fe-fce3f90a4d1c,Crovax the Cursed,Legendary Creature — Vampire Noble,4.0,2015,False,False,True,False,False,False,True,False,False,True,False,True,True,rare,13868.0,0,0
8aaae6a3-ae3c-4b7e-82e8-69147f61ee18,Rhox Charger,Creature — Rhino Soldier,4.0,2008,False,False,False,False,True,False,True,True,False,True,False,False,False,uncommon,9766.0,3,3
c56b5290-997d-44de-ac83-4bc9a9911858,New Perspectives,Enchantment,6.0,2017,False,True,False,False,False,False,True,True,True,True,False,False,False,rare,4749.0,-1,-1
0782e090-209c-428f-966a-17f3ceab2903,Underrealm Lich,Creature — Zombie Elf Shaman,5.0,2018,False,False,True,False,True,True,True,True,True,True,False,False,False,mythic,852.0,4,3
99dc07bf-7c55-442b-9260-5ea74a42af41,Hypersonic Dragon,Creature — Dragon,5.0,2017,False,True,False,True,False,False,True,True,True,True,False,False,True,rare,2855.0,4,4
6c55419c-f4d3-46b4-9a46-8cf84612819b,Cloudgoat Ranger,Creature — Giant Warrior,5.0,2013,True,False,False,False,False,False,True,True,False,True,False,False,True,uncommon,7491.0,3,3
29de2f4c-81a6-42c7-94d1-f9109c3331ff,Looming Hoverguard,Creature — Drone,6.0,2003,False,True,False,False,False,False,True,True,False,True,False,False,False,uncommon,19392.0,3,3
a2dc02f8-43aa-4b66-8dfe-08ab9b110e0c,Pit Keeper,Creature — Human Wizard,2.0,2017,False,False,True,False,False,False,True,True,False,True,True,False,True,common,8062.0,2,1
3767f568-36b1-4064-835e-4dd7576b7b8b,Riptide Chronologist,Creature — Human Wizard,5.0,2002,False,True,False,False,False,False,True,False,False,True,False,False,False,uncommon,14021.0,1,3
1977d0d0-a7cc-48b8-ab61-199de54fb591,Kill Shot,Instant,3.0,2016,True,False,False,False,False,False,True,True,True,True,True,False,True,common,11594.0,-1,-1
17a278d0-f601-4d57-bc3d-2972f8602a69,"Kalitas, Traitor of Ghet",Legendary Creature — Vampire Warrior,4.0,2016,False,False,True,False,False,False,True,True,True,True,False,False,False,mythic,1415.0,3,4
22abdc2f-bdc8-46c4-8ce2-f06befedbc32,Thunderscape Master,Creature — Human Wizard,4.0,2000,False,False,True,True,True,False,True,False,False,True,False,False,False,rare,17940.0,2,2
4816d092-e34b-4397-8599-43d8e85a8f39,Narset Transcendent,Legendary Planeswalker — Narset,4.0,2015,True,True,False,False,False,False,True,True,True,True,False,False,False,mythic,1259.0,-1,-1
8bb24670-698b-46f7-94aa-3901f7d2b7dc,Proclamation of Rebirth,Sorcery,3.0,2020,True,False,False,False,False,False,True,True,False,True,False,False,True,rare,14287.0,-1,-1
a1939b5d-e24f-4e4b-b4c5-8bdb232d8926,Bellowing Saddlebrute,Creature — Orc Warrior,4.0,2014,False,False,True,False,False,False,True,True,True,True,False,False,False,uncommon,15744.0,4,5
a0830c00-02fa-4fc8-907c-19d4b7f9cd6e,Bog Tatters,Creature — Wraith,5.0,2009,False,False,True,False,False,False,True,True,False,True,True,False,False,common,18889.0,4,2
50846a7b-d174-439e-9ffb-31b50bb3a84f,Overwhelming Stampede,Sorcery,5.0,2019,False,False,False,False,True,False,True,True,False,True,False,False,True,rare,349.0,-1,-1
1dc312c0-14da-4b23-8293-6fa41bdd3167,Dead-Iron Sledge,Artifact — Equipment,1.0,2003,False,False,False,False,False,False,True,True,False,True,False,False,False,uncommon,12132.0,-1,-1
e6373fe1-c834-419e-8a0b-590fb5dc555e,Porcuparrot,Creature — Bird Beast,4.0,2020,False,False,False,True,False,True,True,True,True,True,False,False,False,uncommon,14929.0,3,4
c44fc50f-8958-422f-933f-fd043d642c97,Enraged Ceratok,Creature — Rhino,4.0,2019,False,False,False,False,True,True,True,True,True,True,False,False,False,uncommon,16201.0,4,4
9b80bc77-eee4-4384-904a-b746be5987ac,Wildsize,Instant,3.0,2017,False,False,False,False,True,False,True,True,False,True,True,False,True,common,10109.0,-1,-1
405f82d6-2991-4958-a563-572f0d298346,Oathsworn Vampire,Creature — Vampire Knight,2.0,2018,False,False,True,False,False,False,True,True,True,True,False,False,False,uncommon,5263.0,2,2
ac40a1c6-88df-4f01-aa59-4ef3c6b57e75,Tel-Jilad Wolf,Creature — Wolf,3.0,2004,False,False,False,False,True,False,True,True,False,True,True,False,False,common,15532.0,2,2
56a4ec08-5029-4f7b-a93b-a5dad4be5113,Consuming Bonfire,Tribal Sorcery — Elemental,5.0,2007,False,False,False,True,False,False,True,True,False,True,True,False,False,common,17362.0,-1,-1
0d47d8aa-59c8-4e2c-bb48-328ae924dbb3,Rush of Battle,Sorcery,4.0,2014,True,False,False,False,False,False,True,True,True,True,True,False,False,common,10318.0,-1,-1
f48b345f-c814-4f89-9bff-078d0ec5acfc,Rain of Daggers,Sorcery,6.0,2011,False,False,True,False,False,False,True,False,False,True,False,False,True,rare,15523.0,-1,-1
52d7aafb-969f-4a39-9af3-125f7f5c99f3,Seeker of the Way,Creature — Human Warrior,2.0,2017,True,False,False,False,False,False,True,True,True,True,True,False,True,common,9081.0,2,2
845b665e-8236-4ab9-bee4-414f075461d2,Tine Shrike,Creature — Bird,4.0,2011,True,False,False,False,False,False,True,True,False,True,True,False,False,common,8302.0,2,1
4bf4da70-c656-4e40-bb0f-68e9dda024c9,Plated Rootwalla,Creature — Lizard,5.0,1998,False,False,False,False,True,False,True,False,False,True,True,False,False,common,19414.0,3,3
57e45de5-0e8b-41d3-979b-ec5a29cac682,Wayfaring Giant,Creature — Giant,6.0,2000,True,False,False,False,False,False,True,False,False,True,False,False,False,uncommon,18862.0,1,3
90dedd5e-e2ee-46ec-8541-27f1548b2a2a,Femeref Healer,Creature — Human Cleric,2.0,1996,True,False,False,False,False,False,True,False,False,True,True,False,False,common,17848.0,1,1
0636cd47-d2a3-4320-97bf-40db805fca51,Emissary of Sunrise,Creature — Human Cleric,3.0,2017,True,False,False,False,False,False,True,True,True,True,False,False,False,uncommon,12541.0,2,1
edd00e45-2ae1-4cd0-92a1-155c95f8dc72,Indomitable Creativity,Sorcery,3.0,2017,False,False,False,True,False,False,True,True,True,True,False,False,False,mythic,4916.0,-1,-1
8967ceff-9e25-46da-926b-e05f4ee98325,Realms Uncharted,Instant,3.0,2010,False,False,False,False,True,False,True,True,False,True,False,False,False,rare,1566.0,-1,-1
bcda21e6-f423-4dd9-a4a3-bacfa83612d0,Kinsbaile Cavalier,Creature — Kithkin Knight,4.0,2011,True,False,False,False,False,False,True,True,False,True,False,False,True,rare,4076.0,2,2
6661b39d-505a-48f4-bc06-59084c6a3b0c,Tempered Steel,Enchantment,3.0,2010,True,False,False,False,False,False,True,True,False,True,False,False,False,rare,5621.0,-1,-1
e5e12371-f05c-41cf-92ca-7cb17c2f7f1a,"Tezzeret, Artifice Master",Legendary Planeswalker — Tezzeret,5.0,2018,False,True,False,False,False,False,True,True,True,True,False,False,False,mythic,1201.0,-1,-1
9dc2b661-2f42-419d-837f-bbf097c1153c,Venomous Hierophant,Creature — Gorgon Cleric,4.0,2020,False,False,True,False,False,True,True,True,True,True,True,False,False,common,13580.0,3,3
395f719d-1f55-4f1a-a9fb-a178cd589f70,Leonin Sun Standard,Artifact,2.0,2003,True,False,False,False,False,False,True,True,False,True,False,False,False,rare,10157.0,-1,-1
71569961-d56c-43f9-ae51-d86561419743,Creeping Renaissance,Sorcery,5.0,2018,False,False,False,False,True,False,True,True,False,True,False,False,True,rare,1100.0,-1,-1
65075828-d685-4107-866e-75a53cbc6414,Filigree Fracture,Instant,3.0,2009,False,False,False,False,True,False,True,True,False,True,False,False,False,uncommon,13047.0,-1,-1
ee39da13-4b8a-4796-a7c2-aaa11992d573,Glyph of Delusion,Instant,1.0,1994,False,True,False,False,False,False,True,False,False,True,True,False,False,common,15672.0,-1,-1
ad0d5b02-ef38-4dab-8ac6-78814ef27b55,Shared Fate,Enchantment,5.0,2003,False,True,False,False,False,False,True,True,False,True,False,False,False,rare,6769.0,-1,-1
b26e28d4-50e1-41db-984d-c55781295012,Cold Storage,Artifact,4.0,1997,False,False,False,False,False,False,True,False,False,True,False,False,False,rare,9360.0,-1,-1
badac9b4-bfaf-4b02-a48a-ec141393566c,"Anax, Hardened in the Forge",Legendary Enchantment Creature — Demigod,3.0,2020,False,False,False,True,False,True,True,True,True,True,False,False,False,uncommon,4933.0,*,3
7294e30f-0356-4bcc-a264-4cd46d8f13a6,Fires of Yavimaya,Enchantment,3.0,2016,False,False,False,True,True,False,True,False,False,True,False,False,True,uncommon,918.0,-1,-1
41fce1b3-0961-4672-845f-e1c6ce101c1b,Viashino Bladescout,Creature — Viashino Scout,3.0,2006,False,False,False,True,False,False,True,True,False,True,True,False,False,common,18290.0,2,1
e965d32c-3151-48e8-b256-0b7fa8a8a211,Sacred Prey,Creature — Horse,1.0,1999,False,False,False,False,True,False,True,False,False,True,True,False,False,common,17765.0,1,1
b47e9cfa-5547-4ef3-9e36-8d0f36dfa59a,Lagac Lizard,Creature — Lizard,4.0,2010,False,False,False,True,False,False,True,True,False,True,True,False,False,common,19583.0,3,3
23c22d01-1d14-4f73-a2db-a77f96a9a0e3,Chant of Vitu-Ghazi,Instant,8.0,2005,True,False,False,False,False,False,True,True,False,True,False,False,False,uncommon,11142.0,-1,-1
6af12a34-52a1-4940-a8d5-9e9811fcd59f,"Temmet, Vizier of Naktamun",Legendary Creature — Human Cleric,2.0,2017,True,True,False,False,False,False,True,True,True,True,False,False,False,rare,7289.0,2,2
6d6787c4-170a-45b6-8792-af3ea32ef538,Patron of the Orochi,Legendary Creature — Spirit,8.0,2005,False,False,False,False,True,False,True,True,False,True,False,False,False,rare,4932.0,7,7
5007919b-27d3-46e7-a588-ce796709d565,Genesis Wave,Sorcery,3.0,2017,False,False,False,False,True,False,True,True,False,True,False,False,True,rare,501.0,-1,-1
d1a8afef-fa50-4aeb-94de-a4d90b1e5631,Shrine of Burning Rage,Artifact,2.0,2011,False,False,False,False,False,False,True,True,False,True,False,False,False,uncommon,7930.0,-1,-1
f394fd39-842f-4c98-b857-bdad3fd09758,Hissing Miasma,Enchantment,3.0,2006,False,False,True,False,False,False,True,True,False,True,False,False,False,uncommon,4768.0,-1,-1
b0ec6d79-8a22-49d5-ac00-7fd60b278a4d,Double Stroke,Conspiracy,0.0,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,uncommon,20000.0,-1,-1
fb025c0c-7fdf-4f71-afd5-ef11cd2804eb,Recruit the Worthy,Instant,1.0,2019,True,False,False,False,False,False,True,True,False,True,True,False,False,common,10346.0,-1,-1
9c24fe81-a8b7-4b20-b5dd-1d1c91ff057f,Regal Force,Creature — Elemental,7.0,2018,False,False,False,False,True,False,True,True,False,True,False,False,True,rare,954.0,5,5
9e1fd317-5500-40e8-ad79-323832815f81,Apprentice Sorcerer,Creature — Human Wizard,3.0,1998,False,True,False,False,False,False,True,False,False,True,False,False,False,uncommon,13923.0,1,1
8e92ba96-372c-418d-b271-45e1bf5c7af5,Nicol Bolas,Legendary Creature — Elder Dragon,8.0,2018,False,True,True,True,False,False,True,True,False,True,False,False,True,rare,3209.0,7,7
edafd52f-2dda-4981-baee-404f47ee8969,Farmstead Gleaner,Artifact Creature — Scarecrow,3.0,2019,False,False,False,False,False,False,True,True,False,True,False,False,False,uncommon,7814.0,2,2
3f3ff5fb-4126-4a18-b540-2beaae382e59,Mind Whip,Enchantment — Aura,4.0,1995,False,False,True,False,False,False,True,False,False,True,False,False,False,rare,17882.0,-1,-1
d3cbb127-6149-4d0b-ad98-1968f2ebe8e4,Hand of Silumgar,Creature — Human Warrior,2.0,2018,False,False,True,False,False,False,True,True,True,True,True,False,True,common,12166.0,2,1
daf43523-558c-4701-9fa3-5d1ceb82a006,Fastbond,Enchantment,1.0,2014,False,False,False,False,True,False,False,False,False,False,False,True,True,mythic,19543.0,-1,-1
8ac51021-e66c-4cd1-b54f-031b69d9699f,Scepter of Insight,Artifact,3.0,2009,False,True,False,False,False,False,True,True,False,True,False,False,False,rare,14839.0,-1,-1
0a616616-8fbb-4e89-ae29-61d31cf49f65,Diabolic Servitude,Enchantment,4.0,2017,False,False,True,False,False,False,True,False,False,True,False,False,True,uncommon,5333.0,-1,-1
bdedd830-9200-4e8b-84b4-00dc58cace35,Kami of the Tended Garden,Creature — Spirit,4.0,2005,False,False,False,False,True,False,True,True,False,True,False,False,False,uncommon,15508.0,4,4
cca9f5da-986c-43ab-a2ec-efb8b098c17c,Beastcaller Savant,Creature — Elf Shaman Ally,2.0,2015,False,False,False,False,True,False,True,True,True,True,False,False,False,rare,1611.0,1,1
b14cc32a-eb4f-4690-aceb-160780743ebe,Misfortune,Sorcery,4.0,1996,False,False,True,True,True,False,True,False,False,True,False,True,False,rare,16976.0,-1,-1
9c9cfa33-dcec-4b34-9218-c08ad932d27b,Setessan Battle Priest,Creature — Human Cleric,2.0,2013,True,False,False,False,False,False,True,True,True,True,True,False,False,common,12898.0,1,3
067ff95e-c4dc-41bb-9677-67f51a09b05a,Scarred Puma,Creature — Cat,1.0,2000,False,False,False,True,False,False,True,False,False,True,True,False,False,common,19022.0,2,1
adcbd7ee-8958-46fe-abb0-e899e7d2e654,Zanikev Locust,Creature — Insect,6.0,2012,False,False,True,False,False,False,True,True,True,True,False,False,False,uncommon,17640.0,3,3
5f1a67fd-6736-4f2b-8ed3-57a0a6afb98f,Giltspire Avenger,Creature — Human Soldier,3.0,2009,True,True,False,False,True,False,True,True,False,True,False,False,False,rare,6098.0,2,2
78802af4-46b5-4bac-8cdf-5b77d0b19895,Capashen Knight,Creature — Human Knight,2.0,2013,True,False,False,False,False,False,True,True,True,True,True,False,True,common,13279.0,1,1
3bf90b4d-98cf-4953-b6ae-c41d21ab559b,Puncture Blast,Instant,3.0,2008,False,False,False,True,False,False,True,True,False,True,True,False,False,common,8289.0,-1,-1
74a39656-769f-4540-9a30-f637a8ec302e,Quirion Elves,Creature — Elf Druid,2.0,2010,False,False,False,False,True,False,True,False,False,True,True,False,True,common,3633.0,1,1
c390e074-bd30-4564-a39a-176af7df79f4,Walking Archive,Artifact Creature — Golem,3.0,2006,True,True,False,False,False,False,True,True,False,True,False,False,False,rare,5599.0,1,1
8a81e889-490b-4aeb-8e84-ea9a390bb8fe,Cavalcade of Calamity,Enchantment,2.0,2019,False,False,False,True,False,True,True,True,True,True,False,False,False,uncommon,5613.0,-1,-1
4e934192-2ea3-48fe-a2a9-42c2ee9b22f7,Vault Skyward,Instant,1.0,2010,False,True,False,False,False,False,True,True,False,True,True,False,False,common,16162.0,-1,-1
ba32cf1f-375c-4cc5-9963-c4f9510e3b39,Lash of the Whip,Instant,5.0,2013,False,False,True,False,False,False,True,True,True,True,True,False,False,common,16674.0,-1,-1
1ec4975d-3ca8-45fd-9e6c-06650c6ac2e2,Jeweled Amulet,Artifact,0.0,2008,False,False,False,False,False,False,True,False,False,True,False,False,True,uncommon,2971.0,-1,-1
6b7e6054-c6b8-4b29-83c5-a2e4e295bdf3,Corpse Churn,Instant,2.0,2016,False,False,True,False,False,True,True,True,True,True,True,False,False,common,6807.0,-1,-1
1ca644e3-4fb3-4d38-b714-e3d7459bd8b9,Reason // Believe,Sorcery // Sorcery,6.0,2017,False,True,False,False,True,False,True,True,True,True,False,False,False,rare,19010.0,-1,-1
4e6d15f8-7ebc-43b7-b8fd-00555e74bcb0,Doom Foretold,Enchantment,4.0,2019,True,False,True,False,False,True,True,True,True,True,False,False,False,rare,7369.0,-1,-1
1dd4c278-4215-4582-8725-bc4b0b664d13,Pierce Strider,Artifact Creature — Construct,4.0,2018,False,False,False,False,False,False,True,True,False,True,True,False,True,common,12298.0,3,3
c8add5f2-4ccf-4505-86f6-cc36aff1c3fe,Shatterskull Recruit,Creature — Giant Warrior Ally,5.0,2015,False,False,False,True,False,False,True,True,True,True,True,False,False,common,14385.0,4,4
8d330058-16af-4486-aa89-b6be759e35d4,Undead Executioner,Creature — Zombie,4.0,2012,False,False,True,False,False,False,True,True,False,True,True,False,False,common,17325.0,2,2
30991c55-f39d-41f3-b584-f535f5f70f5a,Skarrgan Pit-Skulk,Creature — Human Warrior,1.0,2017,False,False,False,False,True,False,True,True,False,True,True,False,True,common,12149.0,1,1
fdda34e9-f28b-4606-8298-b2d0c15033e6,Olivia's Bloodsworn,Creature — Vampire Soldier,2.0,2016,False,False,True,True,False,False,True,True,True,True,False,False,False,uncommon,4653.0,2,1
22147f72-7ff8-40c4-9bdd-df41dce17dad,Elephant Resurgence,Sorcery,2.0,2000,False,False,False,False,True,False,True,False,False,True,False,False,False,rare,14335.0,-1,-1
f5751a3c-7695-4c47-9cbd-92fd5b1b7ec9,Lookout's Dispersal,Instant,3.0,2017,False,True,False,False,False,False,True,True,True,True,False,False,False,uncommon,6650.0,-1,-1
3d2bd7b4-28de-4d9e-86c5-a46bd608cb02,Medomai's Prophecy,Enchantment — Saga,2.0,2020,False,True,False,False,False,True,True,True,True,True,False,False,False,uncommon,8403.0,-1,-1
9b8784dd-83f9-41f8-aedc-f0f81073ffcb,Traumatize,Sorcery,5.0,2013,False,True,False,False,False,False,True,True,True,True,False,False,True,rare,1671.0,-1,-1
5e847c44-1849-4251-9075-88ed5c7792a6,Heart of Kiran,Legendary Artifact — Vehicle,2.0,2017,False,False,False,False,False,False,True,True,True,True,False,False,False,mythic,4341.0,4,4
0a6ded26-b748-406d-8740-9b8590be2bb1,Serene Sunset,Instant,1.0,2002,False,False,False,False,True,False,True,False,False,True,False,False,False,uncommon,14078.0,-1,-1
ed7865a7-8fe2-4b5d-a625-91585d1b7d4a,Obelisk of Urd,Artifact,6.0,2014,False,False,False,False,False,False,True,True,True,True,False,False,False,rare,1423.0,-1,-1
af5d9362-4f6a-43ad-9494-9c2014a4b5ad,Avatar of Hope,Creature — Avatar,8.0,2003,True,False,False,False,False,False,True,True,False,True,False,False,True,rare,12913.0,4,9
be58f0dd-3856-4960-83de-06eed78ed703,Pilgrim of Virtue,Creature — Human Cleric,3.0,2001,True,False,False,False,False,False,True,False,False,True,True,False,False,common,19187.0,1,3
d951be27-d0ad-42ff-9a20-d41a32500da5,Morkrut Banshee,Creature — Spirit,5.0,2014,False,False,True,False,False,False,True,True,False,True,False,False,True,uncommon,11761.0,4,4
7618fb0b-099c-47f6-b16f-49854bc5be6b,Prismatic Lens,Artifact,2.0,2018,False,False,False,False,False,False,True,True,False,True,True,False,True,uncommon,420.0,-1,-1
e4a5b2b8-3890-485f-8731-8f178a2da3d7,Wasteland Viper,Creature — Snake,1.0,2013,False,False,False,False,True,False,True,True,True,True,False,False,False,uncommon,7121.0,1,2
4ab7c6a7-8214-4644-8f2e-ec74d2aff27e,Deepwater Hypnotist,Creature — Merfolk Wizard,2.0,2014,False,True,False,False,False,False,True,True,True,True,True,False,False,common,14788.0,2,1
2c8e174c-7abb-4a93-aa1d-8c2a2e815ba6,Safeguard,Enchantment,5.0,1997,True,False,False,False,False,False,True,False,False,True,False,False,False,rare,17141.0,-1,-1
d2ef5a76-e91c-4687-8323-7436ced35153,Royal Trooper,Creature — Human Soldier,3.0,2018,True,False,False,False,False,False,True,False,False,True,True,False,True,common,17910.0,2,2
c042c7ee-0e74-4ca5-bbb9-2898b0576f0a,Mending Touch,Instant,1.0,2013,False,False,False,False,True,False,True,True,True,True,True,False,False,common,12068.0,-1,-1
80812871-d9a7-40de-94a5-b854e55409db,Soldevi Adnate,Creature — Human Cleric,2.0,1996,False,False,True,False,False,False,True,False,False,True,True,False,False,common,4086.0,1,2
07a17b74-a9c9-419a-8369-9ab4fec213f2,Wall of Putrid Flesh,Creature — Wall,3.0,1994,False,False,True,False,False,False,True,False,False,True,False,False,False,uncommon,17331.0,2,4
f8a84715-c5dc-4a19-af6a-796c6ee912c2,Death Bomb,Instant,4.0,2001,False,False,True,False,False,False,True,False,False,True,True,False,False,common,16637.0,-1,-1
67edcb9b-f56b-4a34-b4bd-d22ee929041a,Goldmane Griffin,Creature — Griffin,5.0,2019,True,False,False,False,False,True,True,True,True,True,False,False,False,rare,14993.0,3,2
213ad4ba-5a36-4a90-bd0a-8f5fddca9c9b,Ascendant Evincar,Legendary Creature — Vampire Noble,6.0,2009,False,False,True,False,False,False,True,True,False,True,False,False,True,rare,5884.0,3,3
ec319380-bede-49e8-9d0c-473688033601,Ogre's Cleaver,Artifact — Equipment,2.0,2010,False,False,False,False,False,False,True,True,False,True,False,False,False,uncommon,9050.0,-1,-1
00cab68b-ee26-46eb-a18b-9b42bf2d10e5,Ghor-Clan Bloodscale,Creature — Viashino Warrior,4.0,2006,False,False,False,True,True,False,True,True,False,True,False,False,False,uncommon,19347.0,2,1
467d9e99-5624-44ac-ab33-c4ebb338e6bf,Shed Weakness,Instant,1.0,2018,False,False,False,False,True,False,True,True,True,True,True,False,True,common,13675.0,-1,-1
e0b7359f-531a-4bfd-ab97-a8ae474373a7,Shattered Angel,Creature — Angel,5.0,2017,True,False,False,False,False,False,True,True,False,True,False,False,True,uncommon,4545.0,3,3
9d502ecf-b3a5-4657-8718-104e8f0ab9af,Vessel of Nascency,Enchantment,1.0,2018,False,False,False,False,True,False,True,True,True,True,True,False,True,common,2937.0,-1,-1
6c02cc57-f589-4c5d-b306-cceb0ab3ce8b,Throes of Chaos,Sorcery,4.0,2019,False,False,False,True,False,False,True,True,False,True,False,False,False,uncommon,5895.0,-1,-1
413bebf6-d47c-4bd2-ad2d-9b1ae70ef066,Stunted Growth,Sorcery,5.0,2008,False,False,False,False,True,False,True,False,False,True,False,False,True,rare,15463.0,-1,-1
937aaed7-d9ad-45e0-915c-df61316c606a,Epitaph Golem,Artifact Creature — Golem,5.0,2016,False,False,False,False,False,False,True,True,True,True,False,False,False,uncommon,6019.0,3,5
5e7ca92f-770d-4147-8eaf-f1fa69340dc9,Eunuchs' Intrigues,Sorcery,3.0,1999,False,False,False,True,False,False,True,False,False,True,False,False,False,uncommon,19754.0,-1,-1
336e0a75-8104-4e88-aad0-af7ac3efc115,Rancid Rats,Creature — Zombie Rat,2.0,2016,False,False,True,False,False,False,True,True,True,True,True,False,False,common,6550.0,1,1
34fd541d-9956-4595-9527-a83db4c5f74f,Mountain Bandit,Creature — Human Soldier Rogue,1.0,1999,False,False,False,True,False,False,True,False,False,True,True,False,False,common,17887.0,1,1
3f9c1ba3-8b7c-413b-865d-0ca4b2f55903,Crippling Blight,Enchantment — Aura,1.0,2014,False,False,True,False,False,False,True,True,True,True,True,False,True,common,14330.0,-1,-1
4e094012-27d8-4d71-94c5-d8b20609621c,Sword of Vengeance,Artifact — Equipment,3.0,2017,False,False,False,False,False,False,True,True,False,True,False,False,True,rare,743.0,-1,-1
7fe593eb-df3c-43e5-97a6-418f91e87cb3,Parallax Tide,Enchantment,4.0,2000,False,True,False,False,False,False,True,False,False,True,False,False,False,rare,7022.0,-1,-1
d6862005-32d1-473e-a28b-5dfc4b7782cd,Land Grant,Sorcery,2.0,1999,False,False,False,False,True,False,True,False,False,True,True,False,False,common,8880.0,-1,-1
a5e14b62-c050-4d43-aeee-873f46d1e295,Ice Cage,Enchantment — Aura,2.0,2011,False,True,False,False,False,False,True,True,False,True,True,False,True,common,13007.0,-1,-1
2efbc588-019e-416a-938c-4ccbe7121335,Glorious Anthem,Enchantment,3.0,2007,True,False,False,False,False,False,True,True,False,True,False,False,True,rare,3784.0,-1,-1
97da6607-9131-4f8b-8af3-63439a59b78b,Unwind,Instant,3.0,2018,False,True,False,False,False,False,True,True,True,True,True,False,False,common,626.0,-1,-1
91d0e54d-6e18-44a5-adc2-d875d5b6784f,Steelbane Hydra,Creature — Turtle Hydra,2.0,2019,False,False,False,False,True,True,True,True,True,True,False,False,False,rare,3151.0,0,0
fa055f1f-be94-4682-8e4f-f022c95e6d58,Hammer of Nazahn,Legendary Artifact — Equipment,4.0,2017,False,False,False,False,False,False,True,False,False,True,False,False,False,rare,840.0,-1,-1
125b552b-45ea-4e0b-94a9-8131c97a04c0,"Bruse Tarl, Boorish Herder",Legendary Creature — Human Ally,4.0,2016,True,False,False,True,False,False,True,False,False,True,False,False,False,mythic,3446.0,3,3
6345376a-3d2d-4fff-9430-5e90a96e2f0f,Gyre Sage,Creature — Elf Druid,2.0,2013,False,False,False,False,True,False,True,True,True,True,False,False,False,rare,812.0,1,2
8d96bc2b-2e31-4654-b192-c3f023d9fde6,Akroan Jailer,Creature — Human Soldier,1.0,2015,True,False,False,False,False,False,True,True,True,True,True,False,False,common,14774.0,1,1
d147eb02-4cfc-49ed-a5aa-dd6b3f3a2e51,Reef Worm,Creature — Worm,4.0,2018,False,True,False,False,False,False,True,False,False,True,False,False,True,rare,2708.0,0,1
ab54f283-92b6-4738-b2cd-fecb43750a4d,Illusion of Choice,Instant,1.0,2016,False,True,False,False,False,False,True,False,False,True,False,False,False,uncommon,7514.0,-1,-1
114328dd-6c4f-4b6b-b9b7-dfa8c9b79495,Sakura-Tribe Elder,Creature — Snake Shaman,2.0,2019,False,False,False,False,True,False,True,True,False,True,True,False,True,common,30.0,1,1
f7512d31-dc35-4046-a1ba-49b74239c329,Healing Grace,Instant,1.0,2018,True,False,False,False,False,False,True,True,True,True,True,False,False,common,9982.0,-1,-1
c9d2156e-2d54-440e-b0fd-7bef702afbfc,Liberating Combustion,Sorcery,5.0,2016,False,False,False,True,False,False,True,True,True,True,False,False,False,rare,10922.0,-1,-1
bbadf982-f22e-4f4f-b5c9-ac387f25c15f,Gather Specimens,Instant,6.0,2008,False,True,False,False,False,False,True,True,False,True,False,False,False,rare,5611.0,-1,-1
