name,is_legendary,is_creature,is_instant,is_sorcery,is_land,is_enchantment,is_planeswalker,is_artifact,cmc,first_printing,last_printing,num_printings,is_id_white,is_id_blue,is_id_black,is_id_red,is_id_green,is_standard_legal,is_commander_legal,is_modern_legal,is_pioneer_legal,is_legacy_legal,is_pauper_legal,is_reserved,is_reprint,rarity,edhrec_rank,power,toughness,exp,price,set_enum,is_booster
Sudden Strength,0,0,1,0,0,0,0,0,4.0,2002,2002,1.0,0,0,0,0,1,0,1,0,0,1,1,0,1,4,16727.0,-5,-5,0,0.1,4,1.0
Sudden Substitution,0,0,1,0,0,0,0,0,4.0,2019,2019,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,3007.0,-5,-5,1,1.21,3,0.0
Suffer the Past,0,0,1,0,0,0,0,0,1.0,2010,2010,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,8147.0,-5,-5,0,0.33,2,1.0
Suffocating Blast,0,0,1,0,0,0,0,0,4.0,2001,2001,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,2,10283.0,-5,-5,0,0.28,2,1.0
Suffocating Fumes,0,0,1,0,0,0,0,0,3.0,2020,2020,1.0,0,0,1,0,0,1,1,1,1,1,1,0,0,4,16921.0,-5,-5,0,0.03,2,1.0
Suffocation,0,0,1,0,0,0,0,0,2.0,1996,1996,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,20034.0,-5,-5,0,0.12,2,1.0
Suicidal Charge,0,0,0,0,0,1,0,0,5.0,2009,2009,1.0,0,0,1,1,0,0,1,1,0,1,1,0,0,4,17646.0,-5,-5,0,0.09,2,1.0
Sulam Djinn,0,1,0,0,0,0,0,0,6.0,2000,2000,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,20198.0,6,6,0,0.15,2,1.0
Suleiman's Legacy,0,0,0,0,0,1,0,0,2.0,1997,1997,1.0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,20000.0,-5,-5,0,0.68,2,1.0
Sulfur Elemental,0,1,0,0,0,0,0,0,3.0,2007,2007,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,3,17158.0,3,3,0,0.45,2,1.0
Sulfur Falls,0,0,0,0,1,0,0,0,0.0,2011,2018,4.0,0,1,0,1,0,0,1,1,1,1,0,0,1,2,119.0,-5,-5,1,3.34,2,1.0
Sulfur Vent,0,0,0,0,1,0,0,0,0.0,2000,2000,1.0,0,1,1,1,0,0,1,0,0,1,1,0,0,4,12238.0,-5,-5,0,0.19,2,1.0
Sulfuric Vapors,0,0,0,0,0,1,0,0,4.0,1998,1998,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,14075.0,-5,-5,0,0.33,2,1.0
Sulfuric Vortex,0,0,0,0,0,1,0,0,3.0,2003,2016,4.0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,1738.0,-5,-5,0,0.68,4,1.0
Sulfurous Blast,0,0,1,0,0,0,0,0,4.0,2006,2019,5.0,0,0,0,1,0,0,1,1,0,1,0,0,1,3,7636.0,-5,-5,0,0.08,3,0.0
Sulfurous Springs,0,0,0,0,1,0,0,0,0.0,1995,2007,7.0,0,0,1,1,0,0,1,1,0,1,0,0,1,2,601.0,-5,-5,1,7.18,1,1.0
Sultai Ascendancy,0,0,0,0,0,1,0,0,3.0,2014,2015,3.0,0,1,1,0,1,0,1,1,1,1,0,0,0,2,2329.0,-5,-5,0,0.29,2,1.0
Sultai Banner,0,0,0,0,0,0,0,1,3.0,2014,2014,1.0,0,1,1,0,1,0,1,1,1,1,1,0,0,4,5228.0,-5,-5,0,0.11,2,1.0
Sultai Charm,0,0,1,0,0,0,0,0,3.0,2014,2019,4.0,0,1,1,0,1,0,1,1,1,1,0,0,1,3,1306.0,-5,-5,0,0.1,3,0.0
Sultai Emissary,0,1,0,0,0,0,0,0,2.0,2015,2015,2.0,0,0,1,0,0,0,1,1,1,1,1,0,0,4,7397.0,1,1,0,0.12,2,1.0
Sultai Flayer,0,1,0,0,0,0,0,0,4.0,2014,2017,2.0,0,0,0,0,1,0,1,1,1,1,0,0,1,3,11711.0,3,3,0,0.09,4,1.0
Sultai Runemark,0,0,0,0,0,1,0,0,3.0,2015,2019,2.0,0,0,1,0,0,0,1,1,1,1,1,0,0,4,13903.0,-5,-5,0,0.06,2,1.0
Sultai Scavenger,0,1,0,0,0,0,0,0,6.0,2014,2014,1.0,0,0,1,0,0,0,1,1,1,1,1,0,0,4,14169.0,3,3,0,0.07,2,1.0
Sultai Skullkeeper,0,1,0,0,0,0,0,0,2.0,2015,2018,2.0,0,1,0,0,0,0,1,1,1,1,1,0,1,4,13251.0,2,2,0,0.03,4,1.0
Sultai Soothsayer,0,1,0,0,0,0,0,0,5.0,2014,2019,2.0,0,1,1,0,1,0,1,1,1,1,0,0,0,3,9367.0,2,2,0,0.09,2,1.0
Sumala Woodshaper,0,1,0,0,0,0,0,0,4.0,2018,2018,1.0,1,0,0,0,1,0,1,1,1,1,1,0,0,4,9774.0,2,2,0,0.04,2,1.0
Summary Dismissal,0,0,1,0,0,0,0,0,4.0,2016,2016,2.0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,2930.0,-5,-5,0,0.41,2,1.0
Summary Judgment,0,0,1,0,0,0,0,0,2.0,2019,2019,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,12422.0,-5,-5,0,0.05,2,1.0
Summer Bloom,0,0,0,1,0,0,0,0,2.0,1997,2005,5.0,0,0,0,0,1,0,1,0,0,1,0,0,1,3,2768.0,-5,-5,1,1.28,1,1.0
Summit Apes,0,1,0,0,0,0,0,0,4.0,2010,2010,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,16728.0,5,5,0,0.12,2,1.0
Summit Prowler,0,1,0,0,0,0,0,0,4.0,2014,2019,3.0,0,0,0,1,0,0,1,1,1,1,1,0,1,4,18265.0,4,4,0,0.02,2,1.0
Summon the School,0,0,0,1,0,0,0,0,4.0,2007,2007,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,8591.0,-5,-5,0,0.27,2,1.0
Summoner's Bane,0,0,1,0,0,0,0,0,4.0,2009,2014,2.0,0,1,0,0,0,0,1,1,0,1,0,0,1,3,10208.0,-5,-5,0,0.1,6,0.0
Summoner's Bond,0,0,0,0,0,0,0,0,0.0,2016,2016,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20000.0,-5,-5,0,0.12,7,1.0
Summoner's Egg,0,1,0,0,0,0,0,1,4.0,2004,2004,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,7313.0,0,0,1,2.75,2,1.0
Summoner's Pact,0,0,1,0,0,0,0,0,0.0,2007,2018,3.0,0,0,0,0,1,0,1,1,0,1,0,0,1,2,2048.0,-5,-5,1,10.95,4,1.0
Summoning Station,0,0,0,0,0,0,0,1,7.0,2004,2004,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,8001.0,-5,-5,1,1.4,2,1.0
Summoning Trap,0,0,1,0,0,0,0,0,6.0,2009,2017,2.0,0,0,0,0,1,0,1,1,0,1,0,0,1,2,7904.0,-5,-5,0,0.27,4,1.0
"Sun Ce, Young Conquerer",1,1,0,0,0,0,0,0,5.0,1999,1999,1.0,0,1,0,0,0,0,1,0,0,1,0,0,1,3,15485.0,3,3,1,56.16,4,1.0
Sun Clasp,0,0,0,0,0,1,0,0,2.0,1997,1999,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,14582.0,-5,-5,0,0.15,2,1.0
Sun Droplet,0,0,0,0,0,0,0,1,2.0,2003,2013,3.0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,4644.0,-5,-5,0,0.51,3,0.0
"Sun Quan, Lord of Wu",1,1,0,0,0,0,0,0,6.0,1999,2011,2.0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,6955.0,4,4,1,14.73,4,1.0
Sun Sentinel,0,1,0,0,0,0,0,0,2.0,2018,2018,2.0,1,0,0,0,0,0,1,1,1,1,1,0,1,4,16419.0,2,2,0,0.04,1,0.0
Sun Titan,0,1,0,0,0,0,0,0,6.0,2010,2020,10.0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,88.0,6,6,0,0.72,3,0.0
Sun's Bounty,0,0,1,0,0,0,0,0,2.0,2006,2006,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,19520.0,-5,-5,0,0.14,2,1.0
Sun-Blessed Mount,0,1,0,0,0,0,0,0,5.0,2017,2017,1.0,1,0,0,1,0,0,1,1,1,1,0,0,0,2,7289.0,4,4,0,0.41,2,0.0
Sun-Collared Raptor,0,1,0,0,0,0,0,0,2.0,2018,2018,1.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,11982.0,1,1,0,0.04,2,1.0
Sun-Crested Pterodon,0,1,0,0,0,0,0,0,5.0,2018,2018,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,11287.0,2,2,0,0.04,2,1.0
Sun-Crowned Hunters,0,1,0,0,0,0,0,0,6.0,2017,2019,2.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,5932.0,5,5,0,0.09,2,1.0
Sunastian Falconer,1,1,0,0,0,0,0,0,5.0,1994,1994,1.0,0,0,0,1,1,0,1,0,0,1,0,0,1,3,17526.0,4,4,1,3.46,4,1.0
Sunbaked Canyon,0,0,0,0,1,0,0,0,0.0,2019,2019,1.0,1,0,0,1,0,0,1,1,0,1,0,0,0,2,1548.0,-5,-5,1,10.04,7,1.0
Sunbeam Spellbomb,0,0,0,0,0,0,0,1,1.0,2003,2003,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,7440.0,-5,-5,0,0.21,2,1.0
Sunbird's Invocation,0,0,0,0,0,1,0,0,6.0,2017,2017,3.0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,576.0,-5,-5,1,2.1,2,1.0
Sunblade Angel,0,1,0,0,0,0,0,0,6.0,2019,2019,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,8487.0,3,3,0,0.1,2,1.0
Sunblade Elf,0,1,0,0,0,0,0,0,1.0,2014,2014,1.0,1,0,0,0,1,0,1,1,1,1,0,0,0,3,12618.0,1,1,0,0.12,1,1.0
Sunblast Angel,0,1,0,0,0,0,0,0,6.0,2010,2020,5.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1971.0,4,4,0,0.37,3,0.0
Sunbond,0,0,0,0,0,1,0,0,4.0,2014,2014,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,4697.0,-5,-5,0,0.52,2,1.0
Sunbringer's Touch,0,0,0,1,0,0,0,0,4.0,2015,2015,1.0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,10753.0,-5,-5,0,0.14,2,1.0
Suncleanser,0,1,0,0,0,0,0,0,2.0,2018,2018,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,10102.0,1,1,0,0.28,1,1.0
Suncrusher,0,1,0,0,0,0,0,1,9.0,2004,2004,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,11908.0,3,3,0,0.29,2,1.0
Sunder,0,0,1,0,0,0,0,0,5.0,1998,2017,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,5044.0,-5,-5,1,7.13,2,1.0
Sunder Shaman,0,1,0,0,0,0,0,0,4.0,2019,2019,1.0,0,0,0,1,1,0,1,1,1,1,0,0,0,3,3679.0,5,5,0,0.12,2,1.0
Sunder from Within,0,0,0,1,0,0,0,0,4.0,2005,2005,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,3,14307.0,-5,-5,0,0.14,2,1.0
Sundering Growth,0,0,1,0,0,0,0,0,2.0,2012,2019,4.0,1,0,0,0,1,0,1,1,1,1,1,0,1,4,1295.0,-5,-5,0,0.1,3,0.0
Sundering Stroke,0,0,0,1,0,0,0,0,7.0,2019,2019,4.0,0,0,0,1,0,1,1,1,1,1,0,0,0,2,8275.0,-5,-5,0,0.12,2,1.0
Sundering Titan,0,1,0,0,0,0,0,1,8.0,2004,2020,6.0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,14773.0,7,7,0,0.34,4,1.0
Sundering Vitae,0,0,1,0,0,0,0,0,3.0,2005,2015,2.0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,8547.0,-5,-5,0,0.08,4,1.0
Sundial of the Infinite,0,0,0,0,0,0,0,1,2.0,2011,2020,2.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2184.0,-5,-5,1,1.82,1,1.0
Sunfire Balm,0,0,1,0,0,0,0,0,3.0,2002,2002,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,18552.0,-5,-5,0,0.11,2,1.0
Sunflare Shaman,0,1,0,0,0,0,0,0,2.0,2008,2008,1.0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,14170.0,2,2,0,0.16,2,1.0
Sunforger,0,0,0,0,0,0,0,1,3.0,2005,2020,4.0,1,0,0,1,0,0,1,1,0,1,0,0,1,2,735.0,-5,-5,1,1.24,4,1.0
Sunglasses of Urza,0,0,0,0,0,0,0,1,3.0,1993,1995,8.0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,15062.0,-5,-5,0,0.29,1,1.0
Sungrace Pegasus,0,1,0,0,0,0,0,0,2.0,2014,2014,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,10089.0,1,1,0,0.13,1,1.0
Sungrass Egg,0,0,0,0,0,0,0,1,1.0,2001,2001,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,13945.0,-5,-5,0,0.23,2,1.0
Sungrass Prairie,0,0,0,0,1,0,0,0,0.0,2001,2020,5.0,1,0,0,0,1,0,1,0,0,1,0,0,1,2,920.0,-5,-5,0,0.31,3,0.0
Sunhome Enforcer,0,1,0,0,0,0,0,0,4.0,2005,2005,1.0,1,0,0,1,0,0,1,1,0,1,0,0,0,3,14308.0,2,2,0,0.17,2,1.0
Sunhome Guildmage,0,1,0,0,0,0,0,0,2.0,2013,2018,3.0,1,0,0,1,0,0,1,1,1,1,0,0,1,3,7964.0,2,2,0,0.09,4,1.0
Sunhome Stalwart,0,1,0,0,0,0,0,0,2.0,2018,2018,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,9406.0,2,2,0,0.09,2,1.0
Sunken City,0,0,0,0,0,1,0,0,2.0,1994,1995,4.0,0,1,0,0,0,0,1,0,0,1,1,0,1,3,15558.0,-5,-5,0,0.12,4,1.0
Sunken Field,0,0,0,0,0,1,0,0,2.0,2000,2000,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,9969.0,-5,-5,0,0.36,2,1.0
Sunken Hollow,0,0,0,0,1,0,0,0,0.0,2015,2020,6.0,0,1,1,0,0,0,1,1,1,1,0,0,1,2,134.0,-5,-5,1,1.09,3,0.0
Sunken Ruins,0,0,0,0,1,0,0,0,0.0,2008,2020,3.0,0,1,1,0,0,0,1,1,0,1,0,0,1,2,895.0,-5,-5,1,7.64,4,1.0
Sunlance,0,0,0,1,0,0,0,0,1.0,2007,2019,5.0,1,0,0,0,0,0,1,1,0,1,1,0,1,4,13172.0,-5,-5,0,0.09,4,1.0
Sunlit Hoplite,0,1,0,0,0,0,0,0,2.0,2020,2020,1.0,1,0,0,0,0,1,1,1,1,1,1,0,0,4,17040.0,2,2,0,0.11,2,0.0
Sunmane Pegasus,0,1,0,0,0,0,0,0,4.0,2020,2020,1.0,1,0,0,0,0,1,1,1,1,1,1,0,0,4,15948.0,2,2,0,0.04,2,1.0
Sunpetal Grove,0,0,0,0,1,0,0,0,0.0,2009,2017,8.0,1,0,0,0,1,0,1,1,1,1,0,0,1,2,120.0,-5,-5,1,3.98,2,1.0
Sunrise Seeker,0,1,0,0,0,0,0,0,5.0,2017,2019,2.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,15628.0,3,3,0,0.03,2,1.0
Sunrise Sovereign,0,1,0,0,0,0,0,0,6.0,2007,2018,3.0,0,0,0,1,0,0,1,1,0,1,0,0,1,2,7771.0,5,5,0,0.2,3,0.0
Sunscape Apprentice,0,1,0,0,0,0,0,0,1.0,2000,2000,1.0,1,1,0,0,1,0,1,0,0,1,1,0,0,4,19161.0,1,1,0,0.1,2,1.0
Sunscape Battlemage,0,1,0,0,0,0,0,0,3.0,2001,2020,3.0,1,1,0,0,1,0,1,0,0,1,0,0,1,3,15858.0,2,2,0,0.16,4,1.0
Sunscape Familiar,0,1,0,0,0,0,0,0,2.0,2001,2001,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,3139.0,0,0,1,1.45,2,1.0
Sunscape Master,0,1,0,0,0,0,0,0,4.0,2000,2000,1.0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,16827.0,2,2,0,0.25,2,1.0
Sunscorch Regent,0,1,0,0,0,0,0,0,5.0,2015,2017,3.0,1,0,0,0,0,0,1,1,1,1,0,0,1,2,1335.0,4,4,1,1.84,3,0.0
Sunscorched Desert,0,0,0,0,1,0,0,0,0.0,2017,2017,1.0,0,0,0,0,0,0,1,1,1,1,1,0,0,4,2685.0,-5,-5,0,0.13,2,1.0
Sunscour,0,0,0,1,0,0,0,0,7.0,2006,2006,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,9788.0,-5,-5,0,0.8,2,1.0
Sunscourge Champion,0,1,0,0,0,0,0,0,3.0,2017,2017,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,11177.0,2,2,0,0.14,2,1.0
Sunseed Nurturer,0,1,0,0,0,0,0,0,3.0,2008,2008,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,12739.0,1,1,0,0.12,2,1.0
Sunset Pyramid,0,0,0,0,0,0,0,1,2.0,2017,2019,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,7499.0,-5,-5,0,0.07,2,1.0
Sunspear Shikari,0,1,0,0,0,0,0,0,2.0,2010,2017,3.0,1,0,0,0,0,0,1,1,0,1,1,0,1,4,6036.0,2,2,0,0.11,3,0.0
Sunspire Gatekeepers,0,1,0,0,0,0,0,0,4.0,2013,2013,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,13979.0,2,2,0,0.07,2,1.0
Sunspire Griffin,0,1,0,0,0,0,0,0,3.0,2012,2012,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,13904.0,2,2,0,0.06,2,1.0
Sunspring Expedition,0,0,0,0,0,1,0,0,1.0,2009,2009,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,12558.0,-5,-5,0,0.13,2,1.0
Sunstone,0,0,0,0,0,0,0,1,3.0,1995,1995,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,9068.0,-5,-5,0,0.42,2,1.0
Sunstrike Legionnaire,0,1,0,0,0,0,0,0,2.0,2003,2003,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,13591.0,1,1,0,0.39,2,1.0
Suntail Hawk,0,1,0,0,0,0,0,0,1.0,2002,2013,7.0,1,0,0,0,0,0,1,1,1,1,1,0,1,4,9822.0,1,1,0,0.07,1,1.0
Sunweb,0,1,0,0,0,0,0,0,4.0,1996,2003,4.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,12888.0,5,5,0,0.21,1,1.0
Superior Numbers,0,0,0,1,0,0,0,0,2.0,1996,1996,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,19521.0,-5,-5,0,0.13,2,1.0
Supernatural Stamina,0,0,1,0,0,0,0,0,1.0,2017,2020,3.0,0,0,1,0,0,0,1,1,1,1,1,0,1,4,3519.0,-5,-5,0,0.09,4,1.0
Supplant Form,0,0,1,0,0,0,0,0,6.0,2015,2015,3.0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,3097.0,-5,-5,0,0.35,2,1.0
Supply // Demand,0,0,0,1,0,0,0,0,5.0,2005,2006,3.0,1,1,0,0,1,0,1,1,0,1,0,0,0,3,20035.0,-5,-5,0,0.34,2,1.0
Supply Caravan,0,1,0,0,0,0,0,0,5.0,2017,2017,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,17647.0,3,3,0,0.06,2,1.0
Supply Runners,0,1,0,0,0,0,0,0,5.0,2020,2020,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,12704.0,2,2,0,0.59,7,1.0
Supply-Line Cranes,0,1,0,0,0,0,0,0,5.0,2014,2014,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,16085.0,2,2,0,0.07,2,1.0
Suppress,0,0,0,1,0,0,0,0,3.0,2001,2006,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,18266.0,-5,-5,0,0.14,2,1.0
Suppression Bonds,0,0,0,0,0,1,0,0,4.0,2015,2019,2.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,8849.0,-5,-5,0,0.08,1,1.0
Suppression Field,0,0,0,0,0,1,0,0,2.0,2005,2005,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,4387.0,-5,-5,1,1.39,2,1.0
Supreme Exemplar,0,1,0,0,0,0,0,0,7.0,2008,2008,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,9983.0,10,10,0,0.51,2,1.0
Supreme Inquisitor,0,1,0,0,0,0,0,0,5.0,2002,2002,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,8615.0,1,1,0,0.93,2,1.0
Supreme Phantom,0,1,0,0,0,0,0,0,2.0,2018,2018,3.0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,7245.0,1,1,1,1.23,1,1.0
Supreme Verdict,0,0,0,1,0,0,0,0,4.0,2012,2019,4.0,1,1,0,0,0,0,1,1,1,1,0,0,1,2,195.0,-5,-5,1,5.15,4,1.0
Supreme Will,0,0,1,0,0,0,0,0,3.0,2017,2017,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,2064.0,-5,-5,0,0.12,2,1.0
Suq'Ata Assassin,0,1,0,0,0,0,0,0,3.0,1997,1997,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,12423.0,1,1,0,0.28,2,1.0
Suq'Ata Firewalker,0,1,0,0,0,0,0,0,3.0,1996,1996,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,10476.0,0,0,0,0.28,2,1.0
Suq'Ata Lancer,0,1,0,0,0,0,0,0,3.0,1997,2006,2.0,0,0,0,1,0,0,1,1,0,1,1,0,1,2,17527.0,2,2,0,0.08,2,1.0
Sure Strike,0,0,1,0,0,0,0,0,2.0,2015,2020,5.0,0,0,0,1,0,1,1,1,1,1,1,0,1,4,5780.0,-5,-5,0,0.04,1,1.0
Sure-Footed Infiltrator,0,1,0,0,0,0,0,0,4.0,2020,2020,1.0,0,1,0,0,0,1,1,1,1,1,0,0,0,3,16627.0,2,2,0,0.2,2,1.0
Surestrike Trident,0,0,0,0,0,0,0,1,2.0,2004,2004,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,7198.0,-5,-5,1,1.51,2,1.0
Surge Mare,0,1,0,0,0,0,0,0,2.0,2018,2018,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,11670.0,0,0,0,0.11,1,1.0
Surge Node,0,0,0,0,0,0,0,1,1.0,2011,2020,2.0,0,0,0,0,0,0,1,1,0,1,1,0,1,4,10194.0,-5,-5,0,0.08,4,1.0
Surge of Righteousness,0,0,1,0,0,0,0,0,2.0,2015,2015,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,17748.0,-5,-5,0,0.18,2,1.0
Surge of Strength,0,0,1,0,0,0,0,0,2.0,1996,2002,2.0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,16245.0,-5,-5,0,0.16,2,1.0
Surge of Thoughtweft,0,0,1,0,0,0,0,0,2.0,2007,2007,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,14365.0,-5,-5,0,0.1,2,1.0
Surge of Zeal,0,0,1,0,0,0,0,0,1.0,2005,2005,1.0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,15347.0,-5,-5,0,0.16,2,1.0
Surgespanner,0,1,0,0,0,0,0,0,4.0,2007,2007,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,4566.0,2,2,1,2.51,2,1.0
Surgical Extraction,0,0,1,0,0,0,0,0,1.0,2011,2020,4.0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,13293.0,-5,-5,1,14.17,4,1.0
Surging Aether,0,0,1,0,0,0,0,0,4.0,2006,2006,1.0,0,1,0,0,0,0,1,1,0,1,1,0,0,4,20036.0,-5,-5,0,0.08,2,1.0
Surging Dementia,0,0,0,1,0,0,0,0,2.0,2006,2006,1.0,0,0,1,0,0,0,1,1,0,1,1,0,0,4,19669.0,-5,-5,0,0.07,2,1.0
Surging Flame,0,0,1,0,0,0,0,0,2.0,2006,2006,2.0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,18834.0,-5,-5,0,0.1,2,1.0
Surging Might,0,0,0,0,0,1,0,0,3.0,2006,2006,1.0,0,0,0,0,1,0,1,1,0,1,1,0,0,4,20000.0,-5,-5,0,0.1,2,1.0
Surging Sentinels,0,1,0,0,0,0,0,0,3.0,2006,2006,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,20376.0,2,2,0,0.07,2,1.0
Surly Badgersaur,0,1,0,0,0,0,0,0,4.0,2020,2020,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,3755.0,3,3,0,0.57,3,0.0
Surprise Deployment,0,0,1,0,0,0,0,0,4.0,2001,2001,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,16729.0,-5,-5,0,0.29,2,1.0
Surrak Dragonclaw,1,1,0,0,0,0,0,0,5.0,2014,2014,2.0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1736.0,6,6,1,2.65,2,1.0
"Surrak, the Hunt Caller",1,1,0,0,0,0,0,0,4.0,2015,2015,2.0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,2597.0,5,5,0,0.82,2,1.0
Surrakar Banisher,0,1,0,0,0,0,0,0,5.0,2010,2019,3.0,0,1,0,0,0,0,1,1,0,1,1,0,1,4,18688.0,3,3,0,0.06,6,0.0
Surrakar Marauder,0,1,0,0,0,0,0,0,2.0,2009,2009,1.0,0,0,1,0,0,0,1,1,0,1,1,0,0,4,17997.0,2,2,0,0.07,2,1.0
Surrakar Spellblade,0,1,0,0,0,0,0,0,3.0,2010,2015,2.0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,6637.0,2,2,0,0.2,4,1.0
Surreal Memoir,0,0,0,1,0,0,0,0,4.0,2010,2020,3.0,0,0,0,1,0,0,1,1,0,1,0,0,1,3,8715.0,-5,-5,0,0.05,3,0.0
Surveilling Sprite,0,1,0,0,0,0,0,0,2.0,2005,2011,2.0,0,1,0,0,0,0,1,1,0,1,1,0,1,4,10669.0,1,1,0,0.13,6,0.0
Survey the Wreckage,0,0,0,1,0,0,0,0,5.0,2012,2012,1.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,13856.0,-5,-5,0,0.05,2,1.0
Surveyor's Scope,0,0,0,0,0,0,0,1,2.0,2013,2017,2.0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,6000.0,-5,-5,0,0.3,3,0.0
Survival Cache,0,0,0,1,0,0,0,0,3.0,2010,2017,3.0,1,0,0,0,0,0,1,1,0,1,1,0,1,4,6554.0,-5,-5,0,0.09,4,1.0
Survival of the Fittest,0,0,0,0,0,1,0,0,2.0,1998,2009,2.0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,939.0,-5,-5,1,174.96,4,1.0
Survive the Night,0,0,1,0,0,0,0,0,3.0,2016,2019,2.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,9465.0,-5,-5,0,0.08,2,1.0
